path,label
data/Tobacco3482-images/Memo/85615141.jpg,Memo
data/Tobacco3482-images/Letter/517444539+-4540.jpg,Letter
data/Tobacco3482-images/Note/2078067768.jpg,Note
data/Tobacco3482-images/Note/2063603124.jpg,Note
data/Tobacco3482-images/Letter/504381073.jpg,Letter
data/Tobacco3482-images/Note/2073440248.jpg,Note
data/Tobacco3482-images/Email/527911602+-1602.jpg,Email
data/Tobacco3482-images/Scientific/40037985-7989.jpg,Scientific
data/Tobacco3482-images/Scientific/50018640_50018651.jpg,Scientific
data/Tobacco3482-images/Letter/502348783_502348784.jpg,Letter
data/Tobacco3482-images/Form/2028706323.jpg,Form
data/Tobacco3482-images/Email/2083647487b.jpg,Email
data/Tobacco3482-images/Memo/2048965327_2048965331.jpg,Memo
data/Tobacco3482-images/Form/2080114243.jpg,Form
data/Tobacco3482-images/Report/tim00404.83_tim00404.84.jpg,Report
data/Tobacco3482-images/Letter/511111743+-1743.jpg,Letter
data/Tobacco3482-images/News/2046562645.jpg,News
data/Tobacco3482-images/Form/2505360669_0670.jpg,Form
data/Tobacco3482-images/Form/2030584391.jpg,Form
data/Tobacco3482-images/Letter/11277226.jpg,Letter
data/Tobacco3482-images/Email/528023553+-3553.jpg,Email
data/Tobacco3482-images/Form/2051110243.jpg,Form
data/Tobacco3482-images/Note/2028984183.jpg,Note
data/Tobacco3482-images/Memo/2057722185_2057722186.jpg,Memo
data/Tobacco3482-images/News/2083790356.jpg,News
data/Tobacco3482-images/Note/2020247638.jpg,Note
data/Tobacco3482-images/Email/2078336709.jpg,Email
data/Tobacco3482-images/News/91011904a.jpg,News
data/Tobacco3482-images/Email/2085136611b.jpg,Email
data/Tobacco3482-images/Scientific/10234326_10234328.jpg,Scientific
data/Tobacco3482-images/Scientific/50285926-5933.jpg,Scientific
data/Tobacco3482-images/Note/1005111374.jpg,Note
data/Tobacco3482-images/Email/2085724771a.jpg,Email
data/Tobacco3482-images/Letter/504301618+-1618.jpg,Letter
data/Tobacco3482-images/Scientific/40024983-4986.jpg,Scientific
data/Tobacco3482-images/Email/527990161+-0162.jpg,Email
data/Tobacco3482-images/Memo/2074356039_6048.jpg,Memo
data/Tobacco3482-images/Form/518095301.jpg,Form
data/Tobacco3482-images/Form/2505234135_4136.jpg,Form
data/Tobacco3482-images/Memo/tob18717.65.jpg,Memo
data/Tobacco3482-images/Email/2085177226a.jpg,Email
data/Tobacco3482-images/Scientific/88221449_1451.jpg,Scientific
data/Tobacco3482-images/Email/2075569307.jpg,Email
data/Tobacco3482-images/Letter/50083690.jpg,Letter
data/Tobacco3482-images/Memo/80722057_2058.jpg,Memo
data/Tobacco3482-images/Email/2085789783b.jpg,Email
data/Tobacco3482-images/Letter/11284250.jpg,Letter
data/Tobacco3482-images/News/0000330171.jpg,News
data/Tobacco3482-images/Letter/500908611_500908612.jpg,Letter
data/Tobacco3482-images/Scientific/50431906-1906.jpg,Scientific
data/Tobacco3482-images/Form/522409061+-9064.jpg,Form
data/Tobacco3482-images/Memo/03726299_03726300.jpg,Memo
data/Tobacco3482-images/Email/2085135313a.jpg,Email
data/Tobacco3482-images/Advertisement/2061012559.jpg,Advertisement
data/Tobacco3482-images/Memo/2062427064_2062427071.jpg,Memo
data/Tobacco3482-images/Email/2085697275a.jpg,Email
data/Tobacco3482-images/Letter/518617506+-7506.jpg,Letter
data/Tobacco3482-images/Email/2085792518a.jpg,Email
data/Tobacco3482-images/Resume/50450234-0234.jpg,Resume
data/Tobacco3482-images/Report/518405084+-5085.jpg,Report
data/Tobacco3482-images/Advertisement/85251705.jpg,Advertisement
data/Tobacco3482-images/Letter/502805196_502805204.jpg,Letter
data/Tobacco3482-images/Letter/508046753.jpg,Letter
data/Tobacco3482-images/Email/2085136133c.jpg,Email
data/Tobacco3482-images/News/1002402586.jpg,News
data/Tobacco3482-images/Memo/0000146507.jpg,Memo
data/Tobacco3482-images/Form/2076160631.jpg,Form
data/Tobacco3482-images/Form/515476087_515476089.jpg,Form
data/Tobacco3482-images/Email/2078633079.jpg,Email
data/Tobacco3482-images/Scientific/50493985-3994.jpg,Scientific
data/Tobacco3482-images/Report/513206103+-6103.jpg,Report
data/Tobacco3482-images/Memo/82777112.jpg,Memo
data/Tobacco3482-images/Scientific/2076907631_7668.jpg,Scientific
data/Tobacco3482-images/Report/506135672_506135674.jpg,Report
data/Tobacco3482-images/Report/11004538.jpg,Report
data/Tobacco3482-images/Email/2085270500a.jpg,Email
data/Tobacco3482-images/Note/0000642640.jpg,Note
data/Tobacco3482-images/Scientific/50648850-8850.jpg,Scientific
data/Tobacco3482-images/Form/506483587_506483588.jpg,Form
data/Tobacco3482-images/Form/2029194944.jpg,Form
data/Tobacco3482-images/Letter/504013747+-3748.jpg,Letter
data/Tobacco3482-images/Advertisement/99332057_2058.jpg,Advertisement
data/Tobacco3482-images/Memo/0000474595.jpg,Memo
data/Tobacco3482-images/Memo/96222726.jpg,Memo
data/Tobacco3482-images/News/2085568558.jpg,News
data/Tobacco3482-images/Letter/524569241+-9242.jpg,Letter
data/Tobacco3482-images/Resume/50617225-7226.jpg,Resume
data/Tobacco3482-images/Form/2060548029.jpg,Form
data/Tobacco3482-images/Memo/2048153405_2048153423.jpg,Memo
data/Tobacco3482-images/Scientific/10017556_10017561.jpg,Scientific
data/Tobacco3482-images/Form/2505168428_8429.jpg,Form
data/Tobacco3482-images/Memo/1001809385_1001809386.jpg,Memo
data/Tobacco3482-images/Form/2072962659.jpg,Form
data/Tobacco3482-images/News/10030149.jpg,News
data/Tobacco3482-images/Advertisement/2058502871.jpg,Advertisement
data/Tobacco3482-images/Memo/1001767165.jpg,Memo
data/Tobacco3482-images/Email/528679489+-9489.jpg,Email
data/Tobacco3482-images/Memo/2081803353.jpg,Memo
data/Tobacco3482-images/Letter/10005191.jpg,Letter
data/Tobacco3482-images/Email/2083648580a.jpg,Email
data/Tobacco3482-images/News/2078115137.jpg,News
data/Tobacco3482-images/Email/2078758393a.jpg,Email
data/Tobacco3482-images/Email/2083634674c.jpg,Email
data/Tobacco3482-images/News/1004859787.jpg,News
data/Tobacco3482-images/Form/510934211+-4215.jpg,Form
data/Tobacco3482-images/Email/2074179164.jpg,Email
data/Tobacco3482-images/Email/2085761260b.jpg,Email
data/Tobacco3482-images/Note/2085052974.jpg,Note
data/Tobacco3482-images/Memo/2029198047_2029198056.jpg,Memo
data/Tobacco3482-images/Form/2030865618.jpg,Form
data/Tobacco3482-images/Form/2505233645_3646.jpg,Form
data/Tobacco3482-images/Advertisement/502610107+-0107.jpg,Advertisement
data/Tobacco3482-images/Form/2064962489.jpg,Form
data/Tobacco3482-images/Email/528405175+-5175.jpg,Email
data/Tobacco3482-images/Letter/ti16321601.jpg,Letter
data/Tobacco3482-images/Note/2021327414_7415.jpg,Note
data/Tobacco3482-images/Memo/2042017254.jpg,Memo
data/Tobacco3482-images/Scientific/50455681-5681.jpg,Scientific
data/Tobacco3482-images/Memo/2049298600_2049298603.jpg,Memo
data/Tobacco3482-images/Scientific/1000027365.jpg,Scientific
data/Tobacco3482-images/Form/2030190285.jpg,Form
data/Tobacco3482-images/Note/2028897672.jpg,Note
data/Tobacco3482-images/Letter/11280472.jpg,Letter
data/Tobacco3482-images/News/10029418.jpg,News
data/Tobacco3482-images/Email/2078721312.jpg,Email
data/Tobacco3482-images/Scientific/87592525_87592533.jpg,Scientific
data/Tobacco3482-images/Scientific/50541753-1762.jpg,Scientific
data/Tobacco3482-images/Letter/520222764+-2764.jpg,Letter
data/Tobacco3482-images/Advertisement/2501015790.jpg,Advertisement
data/Tobacco3482-images/Report/11239042_11239045.jpg,Report
data/Tobacco3482-images/Email/2082369729.jpg,Email
data/Tobacco3482-images/Memo/2050801870_1873.jpg,Memo
data/Tobacco3482-images/Memo/2082742674.jpg,Memo
data/Tobacco3482-images/Letter/512088115.jpg,Letter
data/Tobacco3482-images/Memo/0013140948.jpg,Memo
data/Tobacco3482-images/Memo/0000211869.jpg,Memo
data/Tobacco3482-images/Letter/11025683.jpg,Letter
data/Tobacco3482-images/Form/2071023345.jpg,Form
data/Tobacco3482-images/Memo/2073883296.jpg,Memo
data/Tobacco3482-images/Memo/95666861_6867.jpg,Memo
data/Tobacco3482-images/Memo/94011032_94011033.jpg,Memo
data/Tobacco3482-images/Memo/2040907509.jpg,Memo
data/Tobacco3482-images/Memo/2065268936_8938.jpg,Memo
data/Tobacco3482-images/Email/528483841+-3842.jpg,Email
data/Tobacco3482-images/Letter/50129909-9909.jpg,Letter
data/Tobacco3482-images/Scientific/10404393_10404399.jpg,Scientific
data/Tobacco3482-images/Note/2501658355.jpg,Note
data/Tobacco3482-images/Memo/2504048594_2504048611.jpg,Memo
data/Tobacco3482-images/Advertisement/2045830670.jpg,Advertisement
data/Tobacco3482-images/Email/2078208162b.jpg,Email
data/Tobacco3482-images/Scientific/50454742-4743.jpg,Scientific
data/Tobacco3482-images/Email/2070975926c_5927.jpg,Email
data/Tobacco3482-images/Letter/628017.jpg,Letter
